gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,1,3,67.8,4804.65,Not Churn
1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,2,24.05,24.05,Churn
1,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,3,19.8,1414.65,Not Churn
1,0,1,0,55,1,1,0,2,2,2,2,2,2,2,0,3,25.7,1443.65,Not Churn
0,0,1,1,51,0,2,1,0,0,1,1,1,1,1,1,1,56.15,2898.95,Not Churn
1,0,0,0,63,1,0,1,1,1,1,1,1,1,2,1,3,86.7,5309.50,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.4,20.40,Not Churn
0,0,1,1,23,1,0,0,2,2,2,2,2,2,2,1,2,19.65,451.55,Not Churn
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,50.55,50.55,Churn
0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,2,54.35,117.05,Not Churn
0,1,0,0,52,1,1,2,1,1,1,0,1,1,0,0,3,108.1,5839.30,Not Churn
0,0,0,0,36,1,1,1,1,0,0,0,0,0,1,0,2,54.45,1893.50,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,45.35,45.35,Not Churn
0,0,0,0,28,1,1,1,1,0,1,0,0,0,1,0,2,59,1654.45,Not Churn
0,0,1,1,7,1,0,1,1,1,1,0,1,0,1,0,1,69.45,477.05,Not Churn
1,0,0,0,14,1,1,2,0,1,0,0,1,1,0,1,1,100.55,1415.55,Churn
1,1,1,0,72,0,2,1,1,1,1,1,1,1,2,1,3,64.95,4546.00,Not Churn
0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,2,20.5,20.50,Churn
0,0,0,0,10,1,0,0,2,2,2,2,2,2,0,0,2,18.85,163.20,Not Churn
1,0,0,0,42,1,0,0,2,2,2,2,2,2,1,0,3,19.8,849.90,Not Churn
0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,3,25.05,189.95,Not Churn
1,0,0,0,4,1,0,2,0,0,1,0,0,0,0,1,3,74.8,321.90,Churn
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,114.3,8058.55,Not Churn
0,0,1,0,20,0,2,1,0,0,0,0,0,0,0,1,1,24.45,482.80,Churn
1,0,0,0,63,1,0,2,1,1,1,1,1,1,2,0,3,109.2,7049.75,Not Churn
0,0,0,0,56,0,2,1,1,1,1,1,0,0,2,0,3,45.05,2560.10,Not Churn
0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,1,2,51,286.80,Not Churn
0,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,110.45,7982.50,Not Churn
1,1,1,1,68,1,1,2,0,1,1,0,0,0,0,1,1,84.65,5683.60,Not Churn
1,0,1,1,67,1,0,1,1,1,0,1,0,0,1,0,2,60.05,3994.05,Not Churn
1,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,3,44.65,369.15,Not Churn
1,0,1,1,52,1,1,2,0,1,0,1,0,1,0,1,3,93.25,4631.70,Not Churn
0,0,1,1,18,1,0,0,2,2,2,2,2,2,0,1,2,20.25,401.95,Not Churn
0,0,1,1,59,1,1,0,2,2,2,2,2,2,2,0,2,25.45,1534.05,Not Churn
0,0,0,0,60,1,0,0,2,2,2,2,2,2,2,0,2,20.6,1093.00,Not Churn
1,0,0,0,7,1,1,2,0,0,0,0,1,1,0,1,1,94.1,701.30,Not Churn
1,0,1,1,59,0,2,1,1,0,1,0,0,0,1,0,2,34.8,1980.30,Not Churn
1,0,0,0,46,0,2,1,1,0,1,1,1,1,2,1,3,60.75,2893.40,Not Churn
1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,1,1,51.35,262.30,Not Churn
1,1,1,0,59,0,2,1,1,0,1,1,1,1,2,1,3,64.05,3886.85,Not Churn
0,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,3,84.8,5917.55,Not Churn
0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,3,71,914.00,Churn
0,0,0,0,44,1,1,1,0,0,0,0,0,0,0,1,2,50.15,2139.10,Not Churn
0,0,1,0,64,1,1,2,1,0,1,0,1,0,2,1,3,94.6,5948.70,Not Churn
0,0,1,1,58,0,2,1,1,0,1,1,1,1,2,0,2,59.75,3624.35,Not Churn
0,1,1,0,46,1,1,2,0,0,0,1,1,1,1,0,1,100.25,4753.85,Not Churn
1,1,1,0,58,1,1,2,0,1,0,0,1,1,0,1,1,98.9,5780.70,Not Churn
0,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,3,97.7,6869.70,Not Churn
0,1,0,0,30,0,2,1,0,0,1,0,1,0,0,1,1,40.3,1172.95,Churn
1,1,0,0,11,1,1,1,1,1,0,0,0,0,0,0,3,60.25,662.95,Not Churn
0,1,0,0,34,0,2,1,0,1,1,0,1,1,0,1,1,56.25,1765.95,Not Churn
1,0,0,0,54,0,2,1,1,1,0,0,0,1,2,0,3,46.2,2431.95,Not Churn
0,0,0,0,3,0,2,1,0,1,0,0,1,1,0,1,1,50.6,155.35,Churn
0,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,2,24.9,1859.20,Not Churn
0,0,1,1,40,1,1,2,0,0,1,1,0,0,0,1,1,84.85,3303.05,Churn
0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,0,2,65.7,134.35,Churn
1,0,1,1,54,1,1,1,0,0,1,0,0,1,2,0,3,63.35,3409.10,Not Churn
0,0,0,0,14,1,0,1,1,0,0,0,0,0,0,0,3,50.1,709.50,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70.5,70.50,Churn
0,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,1,94.85,953.45,Churn
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,50.15,50.15,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.75,19.75,Churn
1,0,0,0,56,1,1,1,1,1,0,1,0,0,1,1,3,64.65,3665.55,Not Churn
0,0,1,0,68,1,0,1,1,1,0,1,1,1,2,1,3,79.6,5515.80,Not Churn
0,0,1,1,14,1,0,0,2,2,2,2,2,2,1,1,2,19.5,272.00,Not Churn
1,0,1,1,68,1,0,2,1,0,0,1,1,1,2,1,1,99.55,6668.00,Not Churn
1,1,1,0,55,1,1,2,0,0,0,0,0,0,0,1,1,74,4052.40,Not Churn
0,0,0,0,16,0,2,1,1,0,0,0,1,0,0,1,1,38.9,664.40,Not Churn
1,1,0,0,9,1,0,2,0,0,0,0,0,1,0,1,1,79.55,718.55,Not Churn
1,0,1,1,14,1,0,1,1,1,0,0,1,0,0,1,1,65.45,937.60,Churn
1,1,1,0,58,1,1,2,0,0,1,0,1,1,0,1,1,98.7,5812.60,Churn
1,0,0,0,53,0,2,1,1,1,0,0,0,1,0,1,3,46.3,2546.85,Not Churn
1,0,1,0,70,1,1,2,1,1,1,0,1,0,2,1,3,99.35,6944.50,Not Churn
0,1,1,1,14,1,1,2,0,0,0,0,1,1,0,1,1,95.8,1346.30,Not Churn
1,0,1,1,22,1,0,1,1,0,1,1,1,0,1,1,3,67.5,1544.05,Churn
0,0,1,0,10,1,1,2,1,0,0,0,0,0,0,1,3,78.15,765.15,Not Churn
0,0,1,1,29,1,1,0,2,2,2,2,2,2,2,0,2,26.1,692.55,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.6,69.60,Churn
1,0,1,0,49,1,1,1,1,0,1,1,1,1,1,0,1,84.35,4059.35,Churn
0,1,1,0,68,1,1,2,0,1,0,0,1,1,0,1,1,100.2,6851.65,Churn
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,78.05,78.05,Churn
0,0,0,0,30,0,2,1,0,0,0,1,0,1,1,1,3,40.35,1187.05,Not Churn
0,0,1,0,72,1,1,1,1,1,1,1,1,0,2,0,3,79.2,5401.90,Not Churn
0,0,0,0,10,1,0,0,2,2,2,2,2,2,0,1,2,20.9,247.00,Not Churn
1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,1,73.6,520.00,Churn
0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,1,74.75,706.60,Churn
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,49.9,49.90,Not Churn
0,0,0,0,20,1,1,1,0,1,0,1,0,1,0,1,3,68.9,1370.35,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.25,20.25,Not Churn
0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,1,3,76,2215.25,Not Churn
1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,74,74.00,Not Churn
1,0,0,0,3,1,0,2,1,0,0,1,0,0,0,1,2,82.3,214.40,Not Churn
0,0,0,0,20,1,0,2,1,0,1,0,1,0,0,1,3,89.4,1871.15,Not Churn
1,0,0,1,64,1,0,2,0,1,0,1,1,1,0,1,3,99.15,6171.20,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.2,20.20,Churn
0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,3,29.45,161.45,Not Churn
1,0,1,0,50,1,0,0,2,2,2,2,2,2,2,0,1,19.8,1013.20,Not Churn
1,0,0,0,6,1,0,1,1,0,0,0,0,1,0,1,3,59.15,336.70,Not Churn
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,1,44.75,333.65,Not Churn
1,0,1,1,72,1,1,2,0,0,1,0,0,1,2,1,3,90.8,6511.80,Not Churn
1,0,1,0,8,1,0,1,0,1,0,0,0,0,0,1,3,49.55,393.45,Not Churn
0,0,1,1,67,1,1,2,1,0,0,1,1,1,2,0,3,106.7,7009.50,Not Churn
0,1,1,0,24,1,1,2,0,0,0,0,1,1,0,1,1,93.55,2264.05,Churn
0,0,1,0,72,1,1,2,1,1,0,0,0,1,2,1,3,94.45,6921.70,Not Churn
1,0,1,1,33,1,0,0,2,2,2,2,2,2,1,1,3,19.45,600.25,Not Churn
1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,1,25.05,56.35,Churn
1,0,1,0,70,1,0,1,1,1,0,1,0,1,2,0,2,67.95,4664.15,Not Churn
0,0,0,0,22,1,0,1,0,1,1,0,1,0,1,0,3,65.25,1441.80,Not Churn
0,0,0,0,59,1,1,2,1,1,1,0,0,1,0,1,3,99.45,5623.70,Not Churn
1,0,0,0,36,1,0,0,2,2,2,2,2,2,1,1,3,20.35,695.85,Not Churn
0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,2,19.95,1028.75,Not Churn
1,0,1,0,53,1,1,1,1,0,1,1,1,0,1,0,3,77.4,4155.95,Not Churn
0,0,1,1,20,1,0,0,2,2,2,2,2,2,1,0,3,19.7,395.60,Not Churn
1,0,1,0,63,1,0,2,1,0,1,0,1,1,2,0,3,99.7,6330.40,Not Churn
0,0,0,0,40,1,0,2,0,1,0,0,0,0,0,0,3,74.8,2971.70,Not Churn
1,0,0,0,35,1,0,0,2,2,2,2,2,2,1,1,2,19.15,638.00,Not Churn
1,0,1,1,26,1,0,2,0,0,0,0,0,1,1,0,3,78.95,2034.25,Not Churn
1,1,1,0,27,1,1,2,0,1,1,0,0,1,0,1,1,95.55,2510.20,Churn
1,0,0,1,53,1,0,1,1,1,0,1,0,0,1,0,3,62.85,3419.50,Not Churn
1,1,1,0,34,1,0,2,0,0,0,0,0,0,0,0,3,71.55,2427.35,Not Churn
0,1,1,0,19,1,1,2,0,0,0,0,1,1,0,1,1,94.95,1760.25,Not Churn
1,0,1,0,43,1,0,2,1,1,1,0,0,0,0,1,3,86.1,3551.65,Not Churn
1,0,1,1,6,1,0,0,2,2,2,2,2,2,0,0,2,19.55,122.90,Not Churn
1,0,0,1,56,1,1,0,2,2,2,2,2,2,2,1,2,24.8,1424.20,Not Churn
1,0,0,0,57,0,2,1,0,1,0,0,1,0,0,1,1,39.3,2111.45,Churn
1,0,1,1,34,1,0,2,0,0,1,0,1,0,0,1,2,84.05,2909.95,Not Churn
0,0,0,0,10,0,2,1,0,1,0,1,0,0,0,0,1,36.25,374.00,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.25,20.25,Churn
0,0,0,0,13,0,2,1,0,0,0,0,0,0,0,1,1,23.9,300.80,Churn
1,0,0,0,56,1,1,2,0,1,0,0,1,1,0,0,1,98.6,5581.05,Not Churn
0,0,1,0,55,1,1,2,0,1,1,0,1,1,0,1,3,103.65,5676.65,Not Churn
0,0,1,1,36,1,1,1,1,1,1,1,1,1,2,1,3,92.9,3379.25,Not Churn
1,0,1,0,47,1,0,0,2,2,2,2,2,2,1,0,3,19.9,942.95,Not Churn
0,0,1,1,12,1,0,0,2,2,2,2,2,2,0,1,3,20.1,232.40,Not Churn
0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,1,85.45,85.45,Churn
1,1,0,0,24,1,1,2,0,1,0,0,0,0,0,1,1,80.5,2088.45,Not Churn
0,0,0,0,63,1,1,2,0,1,0,0,1,1,1,0,3,99.9,6137.00,Churn
0,1,0,0,35,0,2,1,0,0,1,0,1,0,0,1,1,39.85,1434.60,Not Churn
0,0,0,0,67,1,0,1,1,1,0,1,0,0,1,0,3,60.5,3870.00,Not Churn
1,0,0,0,25,1,1,2,0,0,0,0,0,1,0,1,1,84.8,2043.45,Churn
1,0,0,0,21,1,1,2,1,0,1,0,1,1,0,0,2,103.85,2215.00,Not Churn
0,0,0,0,13,1,0,1,1,1,0,1,0,1,0,0,3,67.8,842.25,Not Churn
1,0,1,0,35,1,1,2,0,0,0,0,0,0,0,1,1,75.2,2576.20,Churn
1,1,1,0,71,1,1,0,2,2,2,2,2,2,2,0,3,24.85,1901.00,Not Churn
0,0,0,0,29,1,0,0,2,2,2,2,2,2,0,0,3,19.35,601.60,Not Churn
1,0,1,0,71,0,2,1,0,1,0,0,1,1,2,0,1,49.35,3515.25,Churn
1,1,1,0,7,1,0,2,0,0,0,0,1,1,0,1,1,89,605.45,Not Churn
0,1,0,0,57,0,2,1,0,1,1,0,1,1,0,1,1,55,3094.05,Not Churn
1,0,1,0,65,1,1,1,1,0,1,1,0,1,2,0,3,76.15,4929.55,Not Churn
1,0,0,0,27,1,0,0,2,2,2,2,2,2,1,0,2,20.3,595.05,Not Churn
1,0,0,0,6,1,1,2,0,0,0,0,0,0,0,1,1,74.9,469.80,Churn
0,1,0,0,72,1,1,2,1,1,1,1,1,1,2,1,3,117.35,8436.25,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,19.75,19.75,Not Churn
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,3,45.2,492.00,Not Churn
1,0,1,1,39,1,1,0,2,2,2,2,2,2,2,0,2,25.2,987.95,Not Churn
0,1,0,0,59,1,1,2,1,1,1,0,0,0,0,1,1,89.75,5496.90,Not Churn
1,0,0,0,26,1,0,1,1,0,0,1,1,1,1,0,3,75,1908.35,Not Churn
1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,49.95,107.10,Not Churn
0,0,1,1,72,0,2,1,1,1,1,1,1,1,2,0,3,65.7,4575.35,Not Churn
1,0,1,0,65,1,1,1,1,1,1,0,0,0,1,0,3,67.05,4309.55,Not Churn
1,0,1,1,72,1,1,2,0,1,1,1,1,1,2,0,3,110.9,7922.75,Not Churn
1,0,0,0,6,1,1,2,0,0,0,1,0,1,0,1,3,87.95,522.35,Not Churn
1,1,0,0,32,1,0,0,2,2,2,2,2,2,1,0,3,19.8,587.70,Not Churn
0,0,1,0,50,1,1,1,0,0,1,0,1,1,1,0,3,75.7,3876.20,Not Churn
1,0,1,0,61,0,2,1,1,0,1,1,1,1,2,1,2,62.15,3778.85,Not Churn
0,0,0,0,15,1,0,2,0,1,1,0,1,1,0,1,1,101.25,1457.25,Churn
1,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,3,115.15,8349.45,Not Churn
1,0,0,0,9,1,0,0,2,2,2,2,2,2,0,1,2,18.95,185.60,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.5,19.50,Not Churn
0,0,0,0,12,1,1,2,0,0,0,0,0,1,0,1,1,86.55,1066.90,Not Churn
0,0,0,0,37,0,2,1,0,0,0,1,0,0,0,0,3,28.6,973.55,Churn
1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,2,20.4,1226.45,Not Churn
1,0,1,1,18,1,0,0,2,2,2,2,2,2,1,0,3,19.8,342.30,Not Churn
1,0,0,1,21,1,0,1,0,0,0,0,0,0,0,0,2,45.65,985.05,Not Churn
1,0,1,1,68,0,2,1,1,1,1,1,0,1,2,1,2,56.4,3948.45,Not Churn
1,1,0,0,12,1,1,2,0,0,0,0,0,0,0,1,3,73.3,828.05,Not Churn
0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,24.35,41.85,Churn
0,0,1,0,62,1,1,2,0,0,1,0,1,1,0,1,1,101.35,6164.70,Not Churn
0,1,0,0,29,1,1,2,0,0,0,1,1,1,0,0,1,98.65,2862.75,Churn
1,0,0,1,1,0,2,1,0,1,0,1,0,0,0,0,2,33.6,33.60,Not Churn
1,1,1,0,5,1,1,2,0,0,1,0,0,0,0,1,3,79.9,343.95,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.7,20.70,Not Churn
1,0,0,1,62,1,1,2,0,0,1,1,1,1,2,1,1,104.05,6590.50,Not Churn
0,0,1,1,36,1,0,0,2,2,2,2,2,2,2,0,3,20.25,717.95,Not Churn
0,1,0,0,28,1,1,2,0,0,1,1,1,1,0,1,1,103.3,2890.65,Churn
0,0,1,1,69,1,1,1,1,1,0,1,1,0,1,0,3,73.7,4885.85,Not Churn
0,0,1,0,11,1,1,2,1,0,0,1,1,0,0,1,3,96.2,1222.05,Churn
0,0,1,0,63,1,1,2,0,1,1,1,1,1,0,1,1,108.75,6871.70,Not Churn
1,0,0,0,23,1,0,0,2,2,2,2,2,2,1,0,3,20.15,405.60,Not Churn
1,0,0,0,10,1,0,0,2,2,2,2,2,2,0,0,3,19.75,208.25,Not Churn
0,0,1,0,71,1,1,0,2,2,2,2,2,2,2,1,3,25.95,1801.90,Not Churn
0,1,0,0,45,1,1,1,1,0,0,1,0,1,0,1,1,70.05,3062.45,Not Churn
0,0,1,1,70,1,1,0,2,2,2,2,2,2,2,0,2,24.05,1764.75,Not Churn
0,0,0,1,22,1,1,2,0,0,0,0,0,1,0,1,1,84.75,1816.75,Not Churn
0,0,1,1,52,1,1,0,2,2,2,2,2,2,2,0,2,23.05,1255.10,Not Churn
1,0,1,0,55,1,1,2,0,0,1,1,1,1,1,1,1,104.15,5743.05,Churn
0,0,0,0,65,0,2,1,1,0,1,1,1,1,2,0,3,59.95,3921.10,Not Churn
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,3,19.55,1463.45,Not Churn
1,0,1,0,10,1,0,0,2,2,2,2,2,2,1,0,3,19.6,189.45,Not Churn
0,0,0,1,7,1,0,0,2,2,2,2,2,2,1,0,2,20.05,96.80,Not Churn
1,1,0,0,5,1,0,2,0,1,0,0,0,1,0,1,1,85.55,408.50,Not Churn
0,0,1,1,24,1,1,1,1,0,1,0,1,1,2,0,3,78.6,1846.65,Not Churn
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,116.8,8456.75,Not Churn
1,0,0,0,21,0,2,1,1,0,0,1,1,0,0,1,2,43.55,1011.50,Not Churn
1,0,1,0,69,0,2,1,0,1,1,1,1,1,1,1,3,60.8,4263.40,Not Churn
1,0,1,1,44,1,0,1,0,1,0,1,0,0,0,1,3,54.9,2549.10,Not Churn
0,1,1,1,61,1,1,1,0,0,1,0,1,0,1,1,1,65.2,3965.05,Not Churn
1,1,0,0,24,1,1,2,0,1,1,0,1,1,0,1,3,102.95,2496.70,Churn
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,1,90.6,90.60,Churn
0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,3,50.8,288.05,Churn
1,0,0,0,4,1,1,2,0,1,0,0,0,1,0,1,1,90.05,368.10,Churn
1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,1,108.2,7840.60,Not Churn
1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,3,92,6632.75,Not Churn
1,1,1,0,14,1,1,2,0,0,0,0,0,0,0,1,1,75.1,1013.35,Not Churn
1,0,0,0,7,1,1,0,2,2,2,2,2,2,0,1,3,25.05,152.95,Not Churn
0,0,0,0,48,1,0,2,0,1,0,0,0,0,1,0,1,75.15,3772.65,Not Churn
1,0,1,1,55,1,0,0,2,2,2,2,2,2,1,0,2,19.5,1026.35,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,19.3,19.30,Not Churn
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,3,112.2,5031.85,Not Churn
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,2,70.3,220.40,Not Churn
0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,0,2,19.6,1416.50,Not Churn
1,0,1,0,8,1,0,0,2,2,2,2,2,2,0,0,2,20.25,158.35,Not Churn
0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,1,75.85,256.60,Churn
1,0,1,1,69,1,0,1,1,1,0,1,1,1,2,0,3,80.65,5542.55,Not Churn
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,68.5,68.50,Churn
0,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,115.75,8443.70,Not Churn
1,0,0,0,11,1,0,2,1,0,0,0,0,0,0,1,1,73.5,791.75,Churn
1,0,0,0,71,1,1,1,1,1,1,1,0,1,2,0,3,80.6,5708.20,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,69.95,69.95,Churn
0,0,1,0,33,0,2,1,1,0,1,1,1,1,2,0,3,59.55,2016.30,Not Churn
0,0,0,0,16,1,0,0,2,2,2,2,2,2,1,0,2,19.05,326.65,Not Churn
0,1,1,0,56,1,1,2,1,1,1,1,0,0,1,0,1,95.65,5471.75,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,19.95,19.95,Not Churn
1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,1,1,70.05,346.40,Churn
1,0,1,1,57,1,0,0,2,2,2,2,2,2,1,0,2,19.4,1061.60,Not Churn
1,0,1,1,56,0,2,1,0,1,1,0,0,0,1,1,3,36.1,1971.50,Not Churn
1,0,0,0,8,1,1,2,0,1,1,0,1,0,0,1,1,94,773.65,Churn
0,0,1,1,22,1,0,1,1,1,1,0,0,0,0,0,2,61.15,1422.05,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.75,19.75,Not Churn
0,0,0,1,40,1,0,1,1,0,0,1,1,0,0,1,3,64.1,2460.35,Not Churn
1,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,3,19.75,856.50,Not Churn
1,0,1,1,63,1,0,0,2,2,2,2,2,2,2,0,2,19.7,1275.85,Not Churn
1,0,1,1,68,1,1,2,1,1,1,0,1,1,2,1,1,110.2,7467.50,Not Churn
1,0,1,1,69,1,0,2,1,1,0,1,1,1,2,1,3,106.35,7261.75,Not Churn
0,0,1,0,56,1,1,2,0,1,1,1,0,0,0,0,1,90.55,5116.60,Not Churn
0,0,1,1,10,1,0,1,0,1,1,0,0,1,1,1,2,65.9,660.05,Not Churn
1,0,0,0,63,1,1,2,1,1,1,1,1,0,1,0,3,104.5,6590.80,Not Churn
0,0,1,1,24,0,2,1,1,1,1,1,0,1,2,1,2,52.5,1208.15,Not Churn
0,0,0,0,19,1,1,1,0,0,1,0,0,0,0,1,2,56.1,1033.90,Not Churn
1,0,1,1,22,1,1,2,0,0,1,0,1,0,0,1,1,88.75,1885.15,Not Churn
1,0,1,0,29,1,1,2,1,1,0,0,0,0,0,1,1,84.45,2467.10,Churn
1,0,1,0,13,1,1,1,0,0,1,0,1,1,1,1,2,75.3,989.45,Churn
0,0,1,0,70,1,1,0,2,2,2,2,2,2,2,1,3,26,2006.95,Not Churn
0,0,1,0,49,1,0,2,0,1,1,0,1,1,0,0,1,99.4,5025.00,Not Churn
0,1,1,0,43,1,1,2,1,0,1,1,1,1,1,1,2,109.55,4830.25,Churn
0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,1,2,19.6,59.75,Churn
1,0,1,1,42,1,0,1,0,0,1,1,1,1,1,0,1,73.15,3088.25,Not Churn
1,0,0,0,57,1,0,1,0,1,0,1,0,0,1,1,2,54.65,3134.70,Not Churn
1,1,0,0,2,1,0,1,1,0,1,0,1,0,0,0,3,66.4,94.55,Churn
0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,115.55,8312.40,Not Churn
0,1,0,0,46,1,1,2,0,1,1,0,1,1,0,1,1,104.45,4863.85,Not Churn
1,1,1,0,66,1,1,2,0,0,0,1,1,1,0,1,3,100.05,6871.90,Churn
1,0,0,0,62,1,1,2,1,1,0,1,0,1,1,0,1,102,6529.25,Churn
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,3,91.15,6637.90,Not Churn
1,0,1,1,35,1,0,2,0,1,0,1,1,0,1,1,1,89.7,3165.60,Not Churn
1,0,1,0,17,1,1,2,1,1,1,0,0,0,0,0,3,90.2,1454.15,Churn
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,92.4,6786.10,Not Churn
0,0,1,1,28,1,0,0,2,2,2,2,2,2,1,0,2,19.9,543.00,Not Churn
1,0,1,0,56,1,1,0,2,2,2,2,2,2,2,1,3,25.15,1327.15,Churn
0,0,0,0,31,1,1,2,0,0,0,1,0,0,0,1,3,79.85,2404.15,Churn
1,0,0,0,45,1,0,0,2,2,2,2,2,2,1,0,3,18.85,867.30,Not Churn
0,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,2,25.75,25.75,Not Churn
0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,2,49.6,114.70,Churn
0,0,0,0,6,1,0,0,2,2,2,2,2,2,0,1,2,20.95,109.50,Not Churn
0,0,1,0,48,1,0,2,0,1,1,0,1,1,1,1,1,97.05,4692.95,Not Churn
1,0,1,1,25,1,1,0,2,2,2,2,2,2,0,1,3,25.4,546.85,Not Churn
1,0,1,1,64,1,0,0,2,2,2,2,2,2,2,1,3,19.7,1274.05,Not Churn
1,0,0,0,50,0,2,1,1,1,0,0,0,0,0,1,2,35,1782.40,Not Churn
0,0,1,1,52,1,1,2,0,0,1,0,1,1,1,0,3,101.25,5301.10,Not Churn
1,1,1,0,4,1,0,2,0,0,0,0,0,0,0,1,1,70.2,280.35,Not Churn
0,1,0,0,32,1,0,2,0,0,0,0,1,1,0,0,1,90.95,2897.95,Not Churn
1,0,1,1,45,1,1,1,1,1,0,1,1,0,2,0,3,73.85,3371.00,Not Churn
1,0,1,0,9,1,1,2,1,0,0,0,0,1,0,1,1,88.05,801.30,Not Churn
0,1,1,0,66,1,1,2,0,0,1,1,1,1,1,1,3,105.95,6975.25,Churn
1,0,0,1,3,1,1,2,0,0,1,0,0,1,0,0,1,91.85,257.05,Churn
0,0,0,0,54,1,0,0,2,2,2,2,2,2,2,0,2,20.1,1079.45,Not Churn
0,0,1,1,1,0,2,1,0,0,0,1,1,0,0,0,1,40.1,40.10,Churn
0,0,1,1,64,1,1,2,1,1,0,1,1,1,2,0,3,110.3,6997.30,Not Churn
